M.Wt.,Model_Enthalpy,Model_Entropy,C,H,As,B,Br,Cl,F,Ge,I,N,O,P,S,Se,Si,DG (298K)
171.941,-56.5,304.4,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,-57.326801
171.941,-53.34,304.1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,-54.077401
171.965,-156.8,329.7,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,-106.400899
171.965,-146.7,335.4,2,5,0,0,0,0,0,0,1,0,1,0,0,0,0,-101.499499
171.969,138.8,325.4,1,5,0,0,0,0,0,0,1,2,0,0,0,0,0,215.30256
172.406,-204.9,361.4,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,-135.728091
172.406,66.29,348.7,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,139.246509
172.406,55.16,342.2,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,130.053509
172.406,42.37,343.7,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,116.816509
172.406,44.21,344.3,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,118.477709
172.406,52.12,342.2,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,127.013509
172.406,21.39,356.7,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,91.962509
172.406,18.79,366.7,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,86.382509
172.406,23.68,357.6,2,3,0,0,1,1,0,0,0,1,1,0,0,0,0,93.984309
172.45,-64.26,376.4,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,49.470806
172.45,-100.7,370.9,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,14.669806
172.45,-116.6,367,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.067994
172.45,-74.18,369.5,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,41.607006
172.45,-77.93,374.6,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,36.337206
172.45,-117.5,365.7,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.580594
172.45,-127.1,366.2,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,-10.329594
172.45,-105.1,377.7,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,8.243406
172.45,-80.17,370.4,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,35.348806
172.45,-108.9,372,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,6.142006
172.45,-83.89,377.2,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,29.602406
172.45,-88.05,374.6,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,26.217206
172.45,-109.1,365.9,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,7.759806
172.45,-116.7,368,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.465994
172.45,-43.69,377.5,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,69.713006
172.45,-81.02,367,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,35.512006
172.45,-69.59,378.9,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,43.395806
172.45,-83.51,389.3,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,26.376606
172.45,-109.3,378.8,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,3.715606
172.45,-80.62,375.5,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,33.379006
172.45,-58.96,385.3,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,52.118606
172.45,-84.11,380,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,28.548006
172.45,-113.7,378.8,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,-0.684394
172.45,-81.46,388,3,7,0,0,1,1,0,0,0,1,0,0,0,0,0,28.814006
172.921,-520.5,367.9,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-472.597096
172.921,-467.2,371.7,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-420.429496
172.921,-493.9,369.8,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-446.563296
172.921,-490.2,373.1,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-443.846696
172.921,-336.3,343.2,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-281.036496
172.921,-312.9,345,2,3,0,0,1,0,1,0,0,0,1,1,0,0,0,-258.172896
172.946,-578.2,410.1,2,6,0,0,1,0,0,0,0,0,2,1,0,0,0,-484.107394
172.946,-579.7,396.8,2,6,0,0,1,0,0,0,0,0,2,1,0,0,0,-481.643994
172.946,-599.9,383.8,2,6,0,0,1,0,0,0,0,0,2,1,0,0,0,-497.969994
172.946,-528.3,387.9,2,6,0,0,1,0,0,0,0,0,2,1,0,0,0,-427.591794
172.953,22.02,342.5,1,4,0,0,0,0,0,0,1,1,1,0,0,0,0,75.972602
172.965,-299.6,376.3,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-205.171399
172.965,-281.3,379,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-187.675999
172.965,-246.2,394.8,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-157.284399
172.965,-270.6,372.2,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-174.949599
172.965,-238.4,384.1,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-146.295799
172.965,-250,377.2,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-155.839599
172.965,-264.9,387.6,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-173.838799
172.965,-270.6,374.3,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-175.575399
172.965,-265,395.3,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-176.233399
172.965,-299.5,377.8,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-205.518399
172.965,-241.9,381.2,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-148.931599
172.965,-252.4,382.7,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-159.878599
172.965,-268.7,380,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-175.373999
172.965,-265.4,395,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-176.543999
172.965,-252.8,384.3,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-160.755399
172.965,-260,391.5,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-170.100999
172.965,-278.6,384.9,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-186.734199
172.965,-256.7,393.3,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-167.337399
172.965,-229.1,387,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-137.859999
172.965,-244,389.1,3,7,0,0,1,0,1,0,0,0,0,1,0,0,0,-153.385799
173.032,-762,351.4,2,3,0,0,1,0,2,0,0,0,0,0,0,0,1,-716.164024
173.043,-255.1,375.6,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-182.622377
173.043,-213.4,389.8,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-145.153977
173.043,-216.3,380.3,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-145.222977
173.043,-224.3,384.4,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-154.444777
173.043,-227.8,383.9,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-157.795777
173.043,-207.4,387.2,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-138.379177
173.043,-215.5,392,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-147.909577
173.043,-222.6,386,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-153.221577
173.043,-202.5,385.8,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-133.061977
173.043,-259.3,375.8,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-186.881977
173.043,-244.7,383.6,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-174.606377
173.043,-240.6,373.3,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-167.436977
173.043,-262.2,374.2,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-189.305177
173.043,-229,382.8,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-158.667977
173.043,-231.6,373.7,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-158.556177
173.043,-239.4,373,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-166.147577
173.043,-235.5,371.3,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-161.740977
173.043,-264.1,370.5,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-190.102577
173.043,-224.2,378.7,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-152.646177
173.043,-238.5,384,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-168.525577
173.043,-235.5,376.4,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-163.260777
173.043,-241.1,375.6,3,6,0,0,1,0,1,0,0,0,0,0,1,0,0,-168.622377
173.056,-821.1,397.5,2,6,0,0,1,0,1,0,0,0,1,0,0,0,1,-730.236522
173.086,-2.323,380.6,2,5,0,0,1,0,0,0,0,0,0,0,2,0,0,26.81991
173.374,37.73,344.6,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,65.032611
173.374,64.9,350.8,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,90.355011
173.374,29.27,343.1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,57.019611
173.374,128.5,329.3,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,160.362011
173.374,122.6,332.1,2,3,0,0,1,1,0,0,0,0,0,1,0,0,0,153.627611
173.39,-372,356.3,2,2,0,0,1,1,0,0,0,0,2,0,0,0,0,-318.762449
173.409,-108.7,338.9,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-60.013654
173.409,-181.3,361.7,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-139.408054
173.409,-146.9,348.8,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-101.163854
173.409,-127,340.2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-78.701054
173.409,-189.4,355.6,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-145.690254
173.409,-116,340.4,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-67.760654
173.409,-159.1,351.1,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-114.049254
173.409,-179.7,356.4,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-136.228654
173.409,-174.7,351.6,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-129.798254
173.409,-176.2,353.5,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-131.864454
173.409,-132.2,340,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-83.841454
173.409,-186.6,359.2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-143.963054
173.409,-151.2,350.6,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-106.000254
173.409,-167.2,349.8,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-121.761854
173.409,-175.4,354.3,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-131.302854
173.409,-189.3,354.7,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-145.322054
173.409,-179.8,362.4,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-138.116654
173.409,-169,370.6,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-129.760254
173.409,-173.1,349.2,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-127.483054
173.409,-174.8,355.3,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-131.000854
173.409,-160.7,354.5,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-116.662454
173.409,-166.6,361.9,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-124.767654
173.409,-178,349,3,3,0,0,1,1,1,0,0,0,0,0,0,0,0,-132.323454
173.434,-243.4,386.7,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-150.192752
173.434,-264.2,381.5,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-169.443152
173.434,-226.1,398.8,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-136.498552
173.434,-261.3,394.6,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-170.446952
173.434,-265.2,375.3,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-168.595552
173.434,-213.7,387.8,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-120.820552
173.434,-305.4,370.2,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-207.275752
173.434,-270,381.9,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-175.362352
173.434,-219.3,382.5,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-124.841152
173.434,-243.5,379.6,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-148.176952
173.434,-297.2,370.4,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-199.135352
173.434,-319.8,377.6,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-223.880952
173.434,-293.9,377.1,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-197.831952
173.434,-280,381.2,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-185.153752
173.434,-254.8,379.1,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-159.327952
173.434,-298.6,371,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-200.714152
173.434,-306.2,373.7,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-209.118752
173.434,-283,368.9,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-184.488352
173.434,-275.2,374.3,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-178.297552
173.434,-294.6,382.6,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-200.170952
173.434,-285.4,374.2,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-188.467752
173.434,-262.8,389.4,3,6,0,0,1,1,0,0,0,0,1,0,0,0,0,-170.397352
173.438,-8.399,366,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,115.798907
173.438,4.809,374.6,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,126.444107
173.438,7.071,369.7,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,130.166307
173.438,33.39,363.9,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,158.213707
173.438,17.31,368.2,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,140.852307
173.438,15.6,370.2,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,138.546307
173.438,26.89,386.6,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,144.949107
173.438,23.93,379.3,2,6,0,0,1,1,0,0,0,2,0,0,0,0,0,144.164507
173.452,112.3,333.2,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,120.840233
173.452,109.5,335.9,2,2,0,0,1,1,0,0,0,0,0,0,1,0,0,117.235633
173.835,-9.128,293.3,1,2,0,0,2,0,0,0,0,0,0,0,0,0,0,-9.983525467
173.921,22.56,307.9,1,4,0,0,0,0,0,0,1,0,0,1,0,0,0,39.947704
173.957,-178.4,318.1,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,-144.366761
173.957,-163.5,315.9,2,4,0,0,0,0,1,0,1,0,0,0,0,0,0,-128.811161
173.999,64.22,307.8,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,59.477926
174.327,117,317.7,1,2,0,0,0,0,0,0,0,0,0,0,5,0,0,110.742
174.397,-44.38,335.5,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,12.687447
174.397,-56.92,335.9,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,0.028247
174.397,-54.52,335.1,2,2,0,0,1,1,1,0,0,1,0,0,0,0,0,2.666647
174.422,-207.4,383.8,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-105.960651
174.422,-212.9,381.5,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-110.775251
174.422,-235.2,363.9,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-127.830451
174.422,-262.1,374.3,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-157.829651
174.422,-265.2,362.3,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-157.353651
174.422,-245.4,365.7,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-138.566851
174.422,-211.7,380.7,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-109.336851
174.422,-227.7,368.5,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-121.701251
174.422,-151.3,369.7,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-45.658851
174.422,-122.6,369.5,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-16.899251
174.422,-87.99,374.8,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,16.131349
174.422,-106.6,372.3,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-1.733651
174.422,-131,370.7,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-25.656851
174.422,-108.2,378.3,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-5.121651
174.422,-120.5,377.6,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,-17.213051
174.422,-84.87,381.7,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,17.195149
174.422,-94.42,385.9,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,6.393549
174.422,-77.15,378.2,2,5,0,0,1,1,0,0,0,1,1,0,0,0,0,25.958149
174.913,-324.5,346.3,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,-289.982958
174.913,-309.9,350.9,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,-276.753758
174.913,-233,333.4,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,-194.638758
174.913,-258.3,336.9,2,2,0,0,1,0,2,0,0,0,0,1,0,0,0,-220.981758
174.937,-427,395.6,2,5,0,0,1,0,1,0,0,0,1,1,0,0,0,-348.409056
174.937,-511.9,377.7,2,5,0,0,1,0,1,0,0,0,1,1,0,0,0,-427.974856
174.937,-498.8,373.3,2,5,0,0,1,0,1,0,0,0,1,1,0,0,0,-413.563656
174.945,-134.7,312.1,1,3,0,0,0,0,1,0,1,1,0,0,0,0,0,-91.51086
174.991,-238.3,335.5,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,-222.724136
174.991,-265.5,334.9,2,1,0,0,1,0,2,0,0,0,0,0,1,0,0,-249.745336
175.048,-891.2,384.3,2,5,0,0,1,0,2,0,0,0,0,0,0,0,1,-816.225584
175.346,-245.9,354.1,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0,-231.514646
175.381,-342.6,347.9,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,-306.681911
175.381,-231.8,337.9,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,-192.901911
175.381,-243.8,338.5,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,-205.080711
175.381,-243.6,338.9,2,1,0,0,1,1,1,0,0,0,1,0,0,0,0,-204.999911
175.39,-30.88,357.4,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,31.550851
175.39,-65.91,358.4,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,-3.777149
175.39,-46.59,357.2,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,15.900451
175.39,-52.41,356.6,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,10.259251
175.39,-29.73,369.6,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,29.065251
175.39,-21.18,369.4,2,5,0,0,1,1,0,0,0,0,0,1,0,0,0,37.674851
175.406,-418.3,372.6,2,4,0,0,1,1,0,0,0,0,2,0,0,0,0,-330.977209
175.406,-421.9,381.5,2,4,0,0,1,1,0,0,0,0,2,0,0,0,0,-337.229409
175.406,-415.9,377.4,2,4,0,0,1,1,0,0,0,0,2,0,0,0,0,-330.007609
175.406,-423.1,371.1,2,4,0,0,1,1,0,0,0,0,2,0,0,0,0,-335.330209
175.425,-312.2,360.3,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-230.948214
175.425,-284,360.6,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-202.837614
175.425,-269.4,359.6,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-187.939614
175.425,-304.8,359.7,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-223.369414
175.425,-329.3,358.5,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-247.511814
175.425,-282.3,362.7,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-201.763414
175.425,-297.3,360.4,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-216.078014
175.425,-289.7,375.4,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-212.948014
175.425,-305.4,359.7,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-223.969414
175.425,-318.4,359.7,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-236.969414
175.425,-272.7,362.7,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-192.163414
175.425,-281.9,359,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-200.260814
175.425,-303.6,360.1,3,5,0,0,1,1,1,0,0,0,0,0,0,0,0,-222.288614
175.468,-14.3,365.6,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,23.527673
175.468,-15.85,369.2,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,20.904873
175.468,-46.79,354.1,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,-5.535327
175.468,-44.73,358.1,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,-4.667327
175.468,-46.05,356.5,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,-5.510527
175.468,-36.47,353.3,2,4,0,0,1,1,0,0,0,0,0,0,1,0,0,5.023073
175.834,24.59,333.4,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,37.285396
175.834,19.84,332.9,2,1,0,0,1,2,0,0,0,0,0,0,0,0,0,32.684396
175.929,-327.2,312.5,1,2,0,0,0,0,1,0,1,0,1,0,0,0,0,-301.584218
175.956,490.8,296.4,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,446.091358
176.381,-1.989,298.5,1,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0.255089
176.413,-249.8,357.8,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-160.435313
176.413,-252.2,352.6,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-161.285713
176.413,-243.7,355.3,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-153.590313
176.413,-282.5,353.5,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-191.853913
176.413,-261.9,354.2,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-171.462513
176.413,-261,364.6,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-173.661713
176.413,-277.7,355.9,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-187.769113
176.413,-257.6,353.7,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-167.013513
176.413,-243,353.6,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-152.383713
176.413,-240.7,353.1,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-149.934713
176.413,-268.6,363.7,2,4,0,0,1,1,1,0,0,1,0,0,0,0,0,-180.993513
176.885,-708.8,345.2,1,0,0,0,1,0,2,0,0,0,1,1,0,0,0,-684.041415
176.909,-757.9,368.6,1,3,0,0,1,0,1,0,0,0,2,1,0,0,0,-681.349313
176.929,-411.6,360.4,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-342.342118
176.929,-424.7,355.5,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-353.981918
176.929,-464.7,357.6,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-394.607718
176.929,-417.2,359.8,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-347.763318
176.929,-457.6,369.1,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-390.934718
176.929,-479.2,360.7,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-410.031518
176.929,-405.3,360.2,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-335.982518
176.929,-438,363.3,2,4,0,0,1,0,2,0,0,0,0,1,0,0,0,-369.606318
177.007,-427.4,371,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-383.460496
177.007,-356.5,363.2,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-310.236096
177.007,-395.6,363,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-349.276496
177.007,-397.4,356.2,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-349.050096
177.007,-418,361.1,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-371.110296
177.007,-443.5,356.2,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-395.150096
177.007,-390.3,357.1,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-342.218296
177.007,-444.8,355.2,2,3,0,0,1,0,2,0,0,0,0,0,1,0,0,-396.152096
177.02,-1151,376.4,1,3,0,0,1,0,2,0,0,0,1,0,0,0,1,-1083.757641
177.373,-317.1,335.6,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,-297.339173
177.373,-306,336.8,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,-286.596773
177.397,-417.1,364.2,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-347.096671
177.397,-439.5,355.3,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-366.844471
177.397,-489.1,357.8,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-417.189471
177.397,-445.1,359.3,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-373.636471
177.397,-501.4,356.3,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-429.042471
177.397,-445.3,359.8,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-373.985471
177.397,-448,362.5,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-377.490071
177.397,-444,358.4,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-372.268271
177.397,-432.1,362.9,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-361.709271
177.397,-410.3,359.1,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-338.776871
177.397,-442.7,359.5,2,3,0,0,1,1,1,0,0,0,1,0,0,0,0,-371.296071
177.401,-158.6,351.3,1,3,0,0,1,1,1,0,0,2,0,0,0,0,0,-59.930412
177.85,-98.52,340.4,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,-48.967964
177.85,-94.84,344.1,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,-46.390564
177.85,-103,342.6,2,3,0,0,1,2,0,0,0,0,0,0,0,0,0,-54.103564
177.92,-340.3,302.1,1,1,0,0,0,0,2,0,1,0,0,0,0,0,0,-331.40768
177.972,324.1,324.6,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,309.930398
177.972,324.7,324,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,310.709198
177.972,340,325,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,325.711198
178.385,-297.8,356.9,1,2,0,0,1,1,1,0,0,1,1,0,0,0,0,-218.25337
178.838,-59.15,337,1,2,0,0,1,2,0,0,0,1,0,0,0,0,0,-1.216863
179.011,-1199,360.8,1,2,0,0,1,0,3,0,0,0,0,0,0,0,1,-1146.931503
179.353,-205,340.5,1,2,0,0,1,1,1,0,0,0,0,1,0,0,0,-167.441868
179.389,-437.1,343.1,2,2,0,0,1,1,2,0,0,0,0,0,0,0,0,-380.631533
